% Measurement file generated: 30-Jul-2007

[Name]
HynneGlycolysisModel_Reference experiment

[Notes]
Insilico experiment measurements
================================
Model notes:
------------
Full-scale model of glycolysis in Saccharomyces cerevisiae                                                                             
F. Hynne, S. Dano, and PG, Sorensen                                                                                                    
Biophysical Chemistry 94 (2001) 121-163                                                                                                
                                                                                                                                       
Time units: minutes                                                                                                                    
Species units: mM                                                                                                                      
                                                                                                                                       
Initialconditions do not give a steady-state, but a state-that allows                                                                  
to see the oscillations when simulating.

Experiment notes:
-----------------
Reference experiment for Hynne model that is used to generate in-silico 
measurement data that the reduced model should be able to reproduce.

Pretty complicated experiment definition ... :)

[Components]
time,Glcx,Glc,ATP,G6P,ADP,F6P,FBP,GAP,DHAP,NADplus,BPG,NADH,PEP,Pyr,ACA,EtOH,EtOHx,Glyc,Glycx,ACAx,CNxminus,AMP
144.400000,17.580489,5.063795,2.112569,4.366739,1.492698,0.508913,4.922913,0.118137,3.047492,0.650558,0.000279,0.329442,0.041080,28.317464,1.585742,19.739785,16.893320,4.311485,1.714240,1.383634,4.953079,0.324733
144.500000,17.580502,5.062369,2.082252,4.342841,1.510429,0.504654,4.936909,0.118343,3.049623,0.648597,0.000274,0.331403,0.041107,28.312515,1.584372,19.740752,16.893077,4.308256,1.714386,1.383505,4.953131,0.337320
144.600000,17.580331,5.074866,2.063575,4.300474,1.521110,0.498991,4.996046,0.119109,3.066716,0.645961,0.000270,0.334039,0.041169,28.318237,1.581704,19.743884,16.892905,4.309036,1.714527,1.383292,4.953183,0.345315
144.700000,17.580127,5.089934,2.072460,4.277120,1.515918,0.496838,5.048415,0.119761,3.083576,0.644928,0.000272,0.335072,0.041211,28.330916,1.579961,19.746175,16.892821,4.313547,1.714675,1.382991,4.953235,0.341622
144.800000,17.580063,5.094415,2.100938,4.292598,1.499353,0.500024,5.049703,0.119752,3.086012,0.646337,0.000278,0.333663,0.041197,28.341052,1.580427,19.745540,16.892765,4.318301,1.714839,1.382678,4.953287,0.329708
144.900000,17.580193,5.084185,2.125050,4.335042,1.485189,0.506048,4.997226,0.119070,3.071526,0.649050,0.000282,0.330950,0.041136,28.340963,1.582633,19.742259,16.892653,4.319530,1.715011,1.382439,4.953339,0.319760
145.000000,17.580405,5.067807,2.122409,4.367123,1.486854,0.509488,4.936927,0.118310,3.052530,0.650615,0.000281,0.329385,0.041082,28.331724,1.584526,19.738955,16.892444,4.316419,1.715179,1.382303,4.953391,0.320736
145.100000,17.580500,5.060175,2.093986,4.357908,1.503620,0.506943,4.926095,0.118199,3.047011,0.649453,0.000276,0.330547,0.041087,28.323226,1.584091,19.738596,16.892187,4.312164,1.715332,1.382207,4.953443,0.332393
145.200000,17.580384,5.068540,2.066359,4.316093,1.519552,0.500869,4.975199,0.118848,3.060338,0.646641,0.000271,0.333359,0.041144,28.324708,1.581565,19.741359,16.891976,4.311103,1.715475,1.382049,4.953495,0.344089
145.300000,17.580159,5.085189,2.064192,4.279824,1.520695,0.496725,5.039876,0.119665,3.080263,0.644698,0.000271,0.335302,0.041202,28.336081,1.579140,19.744475,16.891861,4.314586,1.715621,1.381789,4.953547,0.345113
145.400000,17.580020,5.095415,2.088515,4.279841,1.506597,0.497958,5.065209,0.119962,3.089816,0.645217,0.000276,0.334783,0.041212,28.348882,1.578707,19.745122,16.891807,4.319974,1.715781,1.381480,4.953599,0.334887
145.500000,17.580083,5.090293,2.119045,4.317093,1.488715,0.503718,5.028658,0.119476,3.080741,0.647805,0.000281,0.332195,0.041163,28.353314,1.580517,19.742555,16.891727,4.322992,1.715954,1.381215,4.953652,0.322240
145.600000,17.580297,5.073792,2.128891,4.360362,1.482968,0.509086,4.960316,0.118604,3.060239,0.650239,0.000283,0.329761,0.041096,28.346343,1.582968,19.738676,16.891552,4.321255,1.716128,1.381058,4.953704,0.318142
145.700000,17.580467,5.060495,2.107270,4.369127,1.495839,0.508896,4.923505,0.118158,3.047105,0.650161,0.000278,0.329839,0.041073,28.335490,1.583619,19.736866,16.891296,4.316612,1.716289,1.380980,4.953756,0.326891
145.800000,17.580430,5.062891,2.073885,4.334527,1.515260,0.503301,4.953708,0.118573,3.054092,0.647586,0.000272,0.332414,0.041117,28.332229,1.581628,19.738738,16.891050,4.313729,1.716435,1.380874,4.953808,0.340855
145.900000,17.580216,5.078775,2.059555,4.289098,1.523386,0.497526,5.022712,0.119457,3.074538,0.644900,0.000270,0.335100,0.041185,28.340710,1.578760,19.742297,16.890896,4.315615,1.716579,1.380666,4.953860,0.347059
146.000000,17.580013,5.093856,2.075820,4.272163,1.513960,0.496455,5.070821,0.120047,3.090560,0.644367,0.000273,0.335633,0.041219,28.354782,1.577375,19.744232,16.890830,4.320974,1.716734,1.380374,4.953912,0.340220
146.100000,17.579992,5.095084,2.108773,4.298242,1.494751,0.501066,5.057165,0.119847,3.088718,0.646430,0.000279,0.333570,0.041190,28.363693,1.578473,19.742780,16.890774,4.325565,1.716905,1.380090,4.953965,0.326476
146.200000,17.580174,5.081008,2.130536,4.346736,1.481946,0.507653,4.991141,0.118996,3.069881,0.649408,0.000283,0.330592,0.041118,28.360575,1.581107,19.738862,16.890639,4.325683,1.717083,1.379903,4.954017,0.317519
146.300000,17.580400,5.063615,2.120040,4.374012,1.488284,0.510129,4.931623,0.118253,3.050529,0.650545,0.000281,0.329455,0.041069,28.349134,1.582813,19.735726,16.890402,4.321436,1.717252,1.379822,4.954069,0.321676
146.400000,17.580456,5.058945,2.085667,4.353258,1.508470,0.505991,4.935664,0.118336,3.049232,0.648655,0.000274,0.331345,0.041090,28.341306,1.581732,19.736247,16.890133,4.317052,1.717404,1.379759,4.954121,0.335863
146.500000,17.580286,5.071468,2.059734,4.304408,1.523328,0.499238,4.999142,0.119164,3.067157,0.645530,0.000270,0.334470,0.041160,28.345509,1.578776,19.739727,16.889934,4.316933,1.717547,1.379609,4.954173,0.346937
146.600000,17.580042,5.089683,2.064663,4.271190,1.520400,0.495788,5.065417,0.119993,3.088029,0.643909,0.000271,0.336091,0.041216,28.359125,1.576506,19.742787,16.889842,4.321521,1.717697,1.379351,4.954225,0.344938
146.700000,17.579933,5.097696,2.095433,4.281338,1.502555,0.498482,5.078721,0.120133,3.094321,0.645100,0.000277,0.334900,0.041211,28.371782,1.576656,19.742719,16.889798,4.327207,1.717863,1.379058,4.954277,0.332012
146.800000,17.580051,5.088424,2.126601,4.327825,1.484244,0.505326,5.025799,0.119440,3.080263,0.648185,0.000283,0.331815,0.041148,28.373596,1.579052,19.739334,16.889704,4.329404,1.718042,1.378836,4.954329,0.319155
146.900000,17.580299,5.069355,2.129983,4.370851,1.482344,0.510319,4.951306,0.118496,3.057358,0.650460,0.000283,0.329540,0.041078,28.363650,1.581590,19.735247,16.889500,4.326360,1.718217,1.378735,4.954381,0.317674
147.000000,17.580450,5.057605,2.100362,4.369206,1.499910,0.508538,4.925315,0.118195,3.047005,0.649662,0.000277,0.330338,0.041069,28.352231,1.581690,19.734133,16.889223,4.321090,1.718377,1.378699,4.954433,0.329727
147.100000,17.580357,5.064320,2.065405,4.324256,1.520127,0.501729,4.972605,0.118827,3.059228,0.646527,0.000270,0.333473,0.041129,28.351209,1.579084,19.736927,16.888983,4.318814,1.718522,1.378608,4.954485,0.344468
147.200000,17.580103,5.083224,2.056843,4.277782,1.524908,0.496134,5.049299,0.119801,3.082430,0.643925,0.000269,0.336075,0.041201,28.362508,1.576130,19.740768,16.888851,4.321913,1.718667,1.378398,4.954537,0.348249
147.300000,17.579912,5.097511,2.080751,4.269112,1.511090,0.496366,5.090054,0.120291,3.096688,0.643993,0.000274,0.336007,0.041225,28.377557,1.575206,19.742192,16.888804,4.328001,1.718827,1.378113,4.954589,0.338159
147.400000,17.579943,5.094888,2.117244,4.306245,1.489755,0.502411,5.059658,0.119878,3.089964,0.646712,0.000281,0.333288,0.041179,28.384665,1.576965,19.739856,16.888745,4.332191,1.719003,1.377860,4.954640,0.323001
147.500000,17.580175,5.077053,2.135041,4.359219,1.479280,0.509297,4.981337,0.118875,3.067030,0.649835,0.000284,0.330165,0.041099,28.378255,1.579949,19.735388,16.888585,4.331031,1.719184,1.377724,4.954692,0.315678
147.600000,17.580404,5.059448,2.115819,4.379192,1.490807,0.510479,4.926297,0.118196,3.048403,0.650393,0.000280,0.329607,0.041059,28.364988,1.581315,19.732623,16.888321,4.325725,1.719351,1.377693,4.954744,0.323374
147.700000,17.580411,5.058530,2.076500,4.346163,1.513780,0.504730,4.947550,0.118502,3.052140,0.647764,0.000272,0.332236,0.041097,28.358484,1.579528,19.734130,16.888046,4.321474,1.719500,1.377654,4.954796,0.339720
147.800000,17.580187,5.075192,2.053947,4.291869,1.526606,0.497558,5.024259,0.119492,3.074407,0.644444,0.000269,0.335556,0.041177,28.365693,1.576226,19.738231,16.887867,4.322489,1.719643,1.377503,4.954847,0.349446
147.900000,17.579933,5.094259,2.066760,4.263815,1.519171,0.495072,5.089119,0.120295,3.095344,0.643271,0.000271,0.336729,0.041227,28.381308,1.574230,19.741067,16.887799,4.328154,1.719795,1.377243,4.954898,0.344069
148.000000,17.579864,5.099295,2.103512,4.285249,1.497818,0.499340,5.087787,0.120246,3.097561,0.645182,0.000278,0.334818,0.041207,28.393254,1.575029,19.740173,16.887763,4.333928,1.719967,1.376969,4.954950,0.328669
148.100000,17.580041,5.085635,2.133856,4.340241,1.479939,0.507109,5.018346,0.119346,3.078365,0.648694,0.000284,0.331306,0.041130,28.391990,1.577982,19.735986,16.887652,4.335080,1.720149,1.376791,4.955002,0.316205
148.200000,17.580316,5.064555,2.129361,4.380587,1.482744,0.511373,4.940758,0.118369,3.053887,0.650648,0.000283,0.329352,0.041061,28.379184,1.580467,19.731866,16.887419,4.330694,1.720324,1.376744,4.955053,0.317896
148.300000,17.580435,5.055278,2.091984,4.366785,1.504819,0.507828,4.928997,0.118255,3.047408,0.649048,0.000275,0.330952,0.041070,28.367827,1.579899,19.731622,16.887127,4.325011,1.720479,1.376742,4.955104,0.333197
148.400000,17.580280,5.066667,2.057126,4.312308,1.524847,0.499988,4.993588,0.119106,3.065043,0.645435,0.000269,0.334565,0.041144,28.369531,1.576715,19.735316,16.886898,4.323593,1.720621,1.376656,4.955155,0.348027
148.500000,17.579995,5.088088,2.055583,4.266919,1.525598,0.494864,5.075420,0.120136,3.090278,0.643053,0.000269,0.336947,0.041217,28.383604,1.573793,19.739280,16.886794,4.327969,1.720767,1.376439,4.955206,0.348819
148.600000,17.579825,5.100761,2.087169,4.268181,1.507351,0.496590,5.105809,0.120488,3.101863,0.643807,0.000275,0.336193,0.041228,28.399158,1.573422,19.740049,16.886764,4.334639,1.720931,1.376160,4.955257,0.335480
148.700000,17.579915,5.093779,2.126097,4.316498,1.484514,0.504033,5.057285,0.119846,3.089763,0.647165,0.000283,0.332835,0.041165,28.403894,1.575859,19.736786,16.886698,4.338185,1.721111,1.375940,4.955308,0.319389
148.800000,17.580194,5.072418,2.138287,4.372042,1.477368,0.510910,4.968528,0.118716,3.063169,0.650294,0.000285,0.329706,0.041079,28.394032,1.579092,19.731882,16.886512,4.335612,1.721291,1.375856,4.955360,0.314345
148.900000,17.580415,5.055485,2.109771,4.382299,1.494399,0.510501,4.921797,0.118150,3.046419,0.650135,0.000279,0.329865,0.041051,28.379423,1.579968,19.729695,16.886223,4.329371,1.721455,1.375870,4.955410,0.325830
149.000000,17.580364,5.059003,2.066814,4.336790,1.519351,0.503195,4.961947,0.118700,3.055817,0.646789,0.000271,0.333211,0.041108,28.374865,1.577446,19.732255,16.885950,4.325523,1.721599,1.375846,4.955461,0.343835
149.100000,17.580089,5.079587,2.049244,4.278952,1.529254,0.495892,5.050107,0.119827,3.081962,0.643409,0.000268,0.336591,0.041195,28.385244,1.573905,19.736847,16.885797,4.327824,1.721740,1.375687,4.955512,0.351503
149.200000,17.579835,5.098734,2.070419,4.258005,1.517044,0.494608,5.110517,0.120565,3.102063,0.642791,0.000272,0.337209,0.041237,28.402520,1.572291,19.739299,16.885754,4.334488,1.721895,1.375423,4.955562,0.342537
149.300000,17.579814,5.100130,2.112484,4.291525,1.492537,0.500514,5.092372,0.120300,3.099509,0.645449,0.000280,0.334551,0.041200,28.413192,1.573788,19.737492,16.885723,4.340132,1.722070,1.375169,4.955613,0.324978
149.400000,17.580051,5.082000,2.140455,4.353895,1.476013,0.509001,5.006910,0.119201,3.075206,0.649293,0.000285,0.330707,0.041109,28.408469,1.577245,19.732551,16.885592,4.340036,1.722253,1.375037,4.955663,0.313532
149.500000,17.580344,5.059618,2.126886,4.388971,1.484245,0.512174,4.929777,0.118238,3.050154,0.650765,0.000282,0.329235,0.041046,28.393066,1.579525,19.728594,16.885330,4.334333,1.722425,1.375040,4.955714,0.318869
149.600000,17.580419,5.053716,2.082498,4.361784,1.510340,0.506778,4.935218,0.118349,3.048546,0.648317,0.000273,0.331683,0.041073,28.382460,1.578199,19.729367,16.885028,4.328495,1.722575,1.375064,4.955764,0.337162
149.700000,17.580202,5.069872,2.049574,4.299296,1.529124,0.498170,5.016242,0.119404,3.071439,0.644347,0.000268,0.335653,0.041162,28.387250,1.574515,19.733878,16.884818,4.328159,1.722713,1.374975,4.955814,0.351302
149.800000,17.579894,5.093087,2.055944,4.257208,1.525364,0.493802,5.100119,0.120450,3.097799,0.642316,0.000269,0.337684,0.041232,28.403873,1.571752,19.737788,16.884742,4.333796,1.722859,1.374747,4.955864,0.348692
149.900000,17.579757,5.103362,2.094772,4.269602,1.502909,0.497140,5.117481,0.120633,3.105883,0.643809,0.000277,0.336191,0.041228,28.419373,1.572004,19.737787,16.884728,4.340843,1.723025,1.374476,4.955914,0.332318
150.000000,17.579908,5.091750,2.134732,4.328510,1.479381,0.505846,5.050476,0.119758,3.088201,0.647743,0.000284,0.332257,0.041148,28.421252,1.575095,19.733604,16.884652,4.343513,1.723208,1.374291,4.955964,0.315888
150.100000,17.580228,5.067388,2.139822,4.384207,1.476478,0.512356,4.954227,0.118538,3.058725,0.650717,0.000285,0.329283,0.041059,28.408006,1.578444,19.728430,16.884437,4.339476,1.723386,1.374259,4.956014,0.313700
150.200000,17.580427,5.052109,2.102134,4.382741,1.498906,0.510143,4.919579,0.118134,3.045049,0.649742,0.000277,0.330258,0.041047,28.392720,1.578696,19.727016,16.884129,4.332519,1.723544,1.374309,4.956064,0.328960
150.300000,17.580313,5.060450,2.057382,4.325662,1.524739,0.501486,4.978832,0.118927,3.060306,0.645769,0.000269,0.334231,0.041122,28.390639,1.575477,19.730609,16.883865,4.329348,1.723682,1.374290,4.956113,0.347879
150.400000,17.579995,5.084415,2.046100,4.266549,1.531008,0.494361,5.075691,0.120156,3.089542,0.642473,0.000267,0.337527,0.041213,28.404129,1.571827,19.735520,16.883740,4.332995,1.723821,1.374119,4.956163,0.352893
150.500000,17.579751,5.102784,2.075617,4.254391,1.514028,0.494467,5.128557,0.120790,3.107863,0.642495,0.000273,0.337505,0.041245,28.422573,1.570690,19.737438,16.883722,4.340500,1.723977,1.373852,4.956212,0.340356
150.600000,17.579786,5.100012,2.121816,4.300092,1.487020,0.501969,5.092192,0.120295,3.100042,0.645879,0.000282,0.334121,0.041189,28.431381,1.572897,19.734677,16.883692,4.345757,1.724155,1.373621,4.956261,0.321164
150.700000,17.580080,5.077665,2.145779,4.367920,1.472842,0.510866,4.992593,0.119020,3.071071,0.649918,0.000286,0.330082,0.041088,28.423039,1.576761,19.729096,16.883538,4.344280,1.724337,1.373535,4.956311,0.311379
150.800000,17.580379,5.054881,2.122524,4.395237,1.486865,0.512636,4.919861,0.118120,3.046625,0.650763,0.000281,0.329237,0.041034,28.405538,1.578683,19.725512,16.883249,4.337387,1.724504,1.373584,4.956360,0.320611
150.900000,17.580400,5.053035,2.072450,4.354460,1.516148,0.505448,4.944187,0.118477,3.050526,0.647491,0.000272,0.332509,0.041081,28.396311,1.576566,19.727371,16.882943,4.331666,1.724647,1.373626,4.956409,0.341402
151.000000,17.580124,5.073772,2.043021,4.285777,1.532813,0.496349,5.039959,0.119712,3.078239,0.643292,0.000267,0.336708,0.041180,28.404353,1.572486,19.732577,16.882758,4.332558,1.724780,1.373526,4.956458,0.354166
151.100000,17.579802,5.098084,2.057820,4.248824,1.524266,0.492962,5.123099,0.120740,3.104894,0.641717,0.000270,0.338283,0.041246,28.423247,1.569985,19.736281,16.882712,4.339402,1.724926,1.373287,4.956506,0.347915
151.200000,17.579706,5.105298,2.103386,4.273274,1.497859,0.497998,5.125196,0.120726,3.108777,0.643984,0.000279,0.336016,0.041225,28.438171,1.570913,19.735417,16.882711,4.346627,1.725095,1.373025,4.956555,0.328755
151.300000,17.579921,5.088878,2.143032,4.342026,1.474428,0.507816,5.039704,0.119619,3.085409,0.648426,0.000286,0.331574,0.041129,28.436783,1.574628,19.730335,16.882621,4.348219,1.725277,1.372877,4.956604,0.312540
151.400000,17.580274,5.062056,2.139741,4.395585,1.476559,0.513624,4.938899,0.118348,3.053846,0.651095,0.000285,0.328905,0.041040,28.420289,1.577965,19.725055,16.882377,4.342698,1.725452,1.372895,4.956652,0.313701
151.500000,17.580441,5.049256,2.093212,4.380940,1.504141,0.509470,4.919303,0.118143,3.044213,0.649238,0.000275,0.330762,0.041046,28.404902,1.577491,19.724568,16.882053,4.335225,1.725602,1.372976,4.956701,0.332647
151.600000,17.580260,5.062712,2.048146,4.313080,1.529978,0.499633,4.997733,0.119178,3.065449,0.644715,0.000267,0.335285,0.041138,28.405702,1.573612,19.729167,16.881804,4.332945,1.725734,1.372955,4.956749,0.351876
151.700000,17.579904,5.089606,2.044222,4.254553,1.532041,0.492937,5.101045,0.120479,3.097133,0.641619,0.000267,0.338381,0.041231,28.422257,1.569958,19.734255,16.881711,4.337993,1.725870,1.372767,4.956797,0.353738
151.800000,17.579681,5.106488,2.082109,4.252606,1.510254,0.494597,5.143782,0.120978,3.112899,0.642354,0.000275,0.337646,0.041250,28.441467,1.569377,19.735519,16.881716,4.346211,1.726028,1.372497,4.956845,0.337637
151.900000,17.579778,5.099113,2.131554,4.310681,1.481236,0.503680,5.087907,0.120236,3.099362,0.646457,0.000284,0.333543,0.041176,28.447910,1.572314,19.731759,16.881684,4.350870,1.726207,1.372291,4.956893,0.317211
152.000000,17.580125,5.072715,2.150040,4.382351,1.470308,0.512720,4.975673,0.118806,3.066056,0.650571,0.000287,0.329429,0.041066,28.435772,1.576503,19.725629,16.881504,4.347883,1.726387,1.372252,4.956941,0.309652
152.100000,17.580420,5.050291,2.116488,4.399703,1.490468,0.512806,4.910762,0.118014,3.043236,0.650660,0.000280,0.329340,0.041024,28.416574,1.577929,19.722605,16.881190,4.339900,1.726546,1.372343,4.956989,0.323044
152.200000,17.580379,5.053145,2.061860,4.345045,1.522226,0.503866,4.955624,0.118635,3.053256,0.646579,0.000270,0.333421,0.041092,28.409287,1.574990,19.725621,16.880887,4.334536,1.726681,1.372394,4.957036,0.345915
152.300000,17.580046,5.078326,2.037390,4.271798,1.535964,0.494525,5.064717,0.120032,3.085424,0.642266,0.000266,0.337734,0.041200,28.420760,1.570604,19.731413,16.880730,4.336803,1.726810,1.372279,4.957083,0.356646
152.400000,17.579720,5.103047,2.061141,4.241778,1.522340,0.492342,5.144389,0.121006,3.111570,0.641248,0.000270,0.338752,0.041258,28.441651,1.568465,19.734765,16.880715,4.344800,1.726955,1.372027,4.957130,0.346519
152.500000,17.579673,5.106555,2.112922,4.279160,1.492243,0.499157,5.129043,0.120769,3.110570,0.644325,0.000280,0.335675,0.041219,28.455478,1.570121,19.732950,16.880724,4.352004,1.727125,1.371776,4.957178,0.324835
152.600000,17.579954,5.085183,2.150875,4.356921,1.469732,0.509920,5.025198,0.119433,3.081444,0.649200,0.000288,0.330800,0.041107,28.450426,1.574428,19.726993,16.880617,4.352321,1.727307,1.371668,4.957225,0.309393
152.700000,17.580333,5.056486,2.137938,4.405957,1.477672,0.514684,4.922960,0.118151,3.048650,0.651409,0.000284,0.328591,0.041022,28.430856,1.577616,19.721779,16.880343,4.345310,1.727476,1.371734,4.957272,0.314391
152.800000,17.580456,5.047030,2.083029,4.376712,1.510075,0.508469,4.921439,0.118183,3.044057,0.648609,0.000273,0.331391,0.041048,28.415979,1.576314,19.722374,16.880008,4.337539,1.727618,1.371839,4.957319,0.336897
152.900000,17.580205,5.065816,2.039300,4.299186,1.534962,0.497659,5.018714,0.119454,3.071275,0.643632,0.000266,0.336368,0.041156,28.420048,1.571832,19.727929,16.879779,4.336370,1.727743,1.371808,4.957365,0.355737
153.000000,17.579819,5.095102,2.043710,4.243160,1.532299,0.491646,5.126028,0.120795,3.104698,0.640855,0.000267,0.339145,0.041248,28.439573,1.568284,19.733046,16.879720,4.342852,1.727876,1.371601,4.957411,0.353992
153.100000,17.579626,5.109764,2.089901,4.252825,1.505712,0.495019,5.155980,0.121127,3.117111,0.642374,0.000276,0.337626,0.041252,28.459099,1.568335,19.733533,16.879747,4.351633,1.728034,1.371329,4.957458,0.334386
153.200000,17.579789,5.097352,2.141547,4.323325,1.475271,0.505642,5.079409,0.120124,3.097424,0.647175,0.000286,0.332825,0.041159,28.462655,1.572015,19.728737,16.879708,4.355470,1.728214,1.371151,4.957504,0.313182
153.300000,17.580188,5.067163,2.152987,4.396937,1.468564,0.514520,4.956477,0.118564,3.060238,0.651229,0.000288,0.328771,0.041042,28.446594,1.576433,19.722170,16.879500,4.350856,1.728390,1.371161,4.957551,0.308450
153.400000,17.580467,5.045975,2.108711,4.402035,1.495082,0.512647,4.903128,0.117928,3.040187,0.650434,0.000278,0.329566,0.041017,28.426201,1.577217,19.719907,16.879163,4.341920,1.728541,1.371289,4.957597,0.326208
153.500000,17.580357,5.054123,2.050936,4.333596,1.528447,0.502051,4.969749,0.118828,3.056820,0.645583,0.000268,0.334417,0.041105,28.421414,1.573447,19.724122,16.878869,4.337170,1.728667,1.371342,4.957643,0.350617
153.600000,17.579969,5.083484,2.032836,4.257598,1.538495,0.492731,5.090351,0.120361,3.092949,0.641281,0.000265,0.338719,0.041220,28.436428,1.568859,19.730371,16.878744,4.340936,1.728791,1.371206,4.957688,0.358670
153.700000,17.579648,5.107889,2.065920,4.236246,1.519576,0.491963,5.163781,0.121247,3.117764,0.640916,0.000271,0.339084,0.041268,28.459000,1.567178,19.733229,16.878760,4.350008,1.728935,1.370940,4.957734,0.344503
153.800000,17.579659,5.107070,2.123295,4.287328,1.486104,0.500623,5.128902,0.120761,3.111222,0.644830,0.000283,0.335170,0.041210,28.471184,1.569609,19.730380,16.878776,4.356979,1.729107,1.370703,4.957779,0.320602
